ID,Station Name,Street Address,City,State,ZIP,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Open Date,EV Connector Types,Facility Type,EV Pricing,EV Workplace Charging,Station Density,Nearest Station Distance (km),Nearest Station Name,Nearest Urban Center,Distance to Nearest Urban Center (km),Is_Underserved,Underserved_Cluster,Area Name,Population,LandArea_SQMI,Mean Income ($),Housing Density,500K-1M,1M-1.5M,1.5M-2M,Over2M,Population to Station Ratio
303974,Ayres Hotel Rialto,1495 W Renaissance Pkwy,Rialto,CA,ZCTA5 92376,,7,,LOOP,34.13488,-117.4019,6/26/2023,J1772,HOTEL,,FALSE,38,1.494228111,1310 W Baseline Rd,"Rialto, CA, USA",4.214002844003694,TRUE,0,ZCTA5 92376,84548,13.324,86900,12980,1657,28,23,102,2167.897435897436
306226,BOTS HF5&6 SOUTHSIDE,427 W Lacey Blvd,Hanford,CA,ZCTA5 93230,,2,,ChargePoint Network,36.327595,-119.652206,8/3/2023,J1772,CAR_DEALER,,FALSE,29,0.006227028,BOTS HF 1 SOUTH SIDE,"Tulare, CA, USA",30.40890312186712,TRUE,62,ZCTA5 93230,68412,258.063,90927,13351,1039,67,11,58,2280.4
306227,BOTS HF 2 SOUTH SIDE,427 W Lacey Blvd,Hanford,CA,ZCTA5 93230,,1,,ChargePoint Network,36.327639,-119.65227,8/3/2023,J1772,CAR_DEALER,,FALSE,29,0.001881251,BOTS HF 1 SOUTH SIDE,"Tulare, CA, USA",30.416197926013748,TRUE,62,ZCTA5 93230,68412,258.063,90927,13351,1039,67,11,58,2280.4
306228,BOTS HF 1 SOUTH SIDE,427 W Lacey Blvd,Hanford,CA,ZCTA5 93230,,1,,ChargePoint Network,36.327639,-119.652249,8/3/2023,J1772,CAR_DEALER,,FALSE,29,0.001881251,BOTS HF 2 SOUTH SIDE,"Tulare, CA, USA",30.414505776985013,TRUE,62,ZCTA5 93230,68412,258.063,90927,13351,1039,67,11,58,2280.4
306229,WARNER SPRINGS A05 A06,30951 CA-79,Warner Springs,CA,ZCTA5 92086,,2,,ChargePoint Network,33.272894,-116.642013,8/3/2023,J1772,SCHOOL,,FALSE,2,0.002695138,WARNER SPRINGS A04,"Borrego Springs, CA, USA",24.896319693449808,TRUE,187,ZCTA5 92086,1490,221.35,86715,471,113,10,6,5,496.6666666666667
306230,WARNER SPRINGS A01,30951 CA-79,Warner Springs,CA,ZCTA5 92086,,1,,ChargePoint Network,33.272976,-116.642102,8/3/2023,J1772,SCHOOL,,FALSE,2,0.012166541,WARNER SPRINGS A04,"Borrego Springs, CA, USA",24.905253606979556,TRUE,187,ZCTA5 92086,1490,221.35,86715,471,113,10,6,5,496.6666666666667
306273,BOTS HF3&4SOUTH SIDE,353 Santa Fe Ave,Hanford,CA,ZCTA5 93230,,2,,ChargePoint Network,36.327381,-119.652134,8/3/2023,J1772,PARKING_LOT,,FALSE,29,0.015359461,BOTS HF7&8 SOUTHSIDE,"Tulare, CA, USA",30.392710752384687,TRUE,62,ZCTA5 93230,68412,258.063,90927,13351,1039,67,11,58,2280.4
306274,BOTS HF7&8 SOUTHSIDE,353 Santa Fe Ave,Hanford,CA,ZCTA5 93230,,2,,ChargePoint Network,36.327245,-119.652104,8/3/2023,J1772,PARKING_LOT,,FALSE,29,0.015359461,BOTS HF3&4SOUTH SIDE,"Tulare, CA, USA",30.38369652274301,TRUE,62,ZCTA5 93230,68412,258.063,90927,13351,1039,67,11,58,2280.4
306287,THE HANGOUT PARK CIR ST,27679 Park Cir Way,Valley Center,CA,ZCTA5 92082,,2,,ChargePoint Network,33.212172,-117.035433,8/3/2023,J1772,PARK,,FALSE,18,6.100380750690381,SANPASQUALPARK A02,"Escondido, CA, USA",10.602489284986364,TRUE,15,ZCTA5 92082,20860,125.728,139794,5515,3066,997,84,9,1097.8947368421052
306293,RED HAWK CASINO STATION 1&2,1 Red Hawk Pkwy,Placerville,CA,ZCTA5 95667,,2,,ChargePoint Network,38.695748,-120.907223,8/3/2023,J1772,OTHER_ENTERTAINMENT,,FALSE,25,0.013072681,RED HAWK CASINO STATION 3&4,"Cameron Park, CA, USA",7.558887203127947,TRUE,6,ZCTA5 95667,37283,169.08,107258,11224,4730,432,68,47,1433.9615384615386
306294,RED HAWK CASINO STATION 3&4,1 Red Hawk Pkwy,Placerville,CA,ZCTA5 95667,,2,,ChargePoint Network,38.695823,-120.907339,8/3/2023,J1772,OTHER_ENTERTAINMENT,,FALSE,25,0.012342849,RED HAWK CASINO STATION 5&6,"Cameron Park, CA, USA",7.552956124855579,TRUE,6,ZCTA5 95667,37283,169.08,107258,11224,4730,432,68,47,1433.9615384615386
306295,RED HAWK CASINO STATION 9&10,1 Red Hawk Pkwy,Placerville,CA,ZCTA5 95667,,2,,ChargePoint Network,38.696043,-120.907542,8/3/2023,J1772,OTHER_ENTERTAINMENT,,FALSE,24,0.00880065,RED HAWK CASINO STATION 7&8,"Cameron Park, CA, USA",7.546573119971992,TRUE,6,ZCTA5 95667,37283,169.08,107258,11224,4730,432,68,47,1491.32
306296,RED HAWK CASINO STATION 5&6,1 Red Hawk Pkwy,Placerville,CA,ZCTA5 95667,,2,,ChargePoint Network,38.695924,-120.907398,8/3/2023,J1772,OTHER_ENTERTAINMENT,,FALSE,25,0.009400685,RED HAWK CASINO STATION 7&8,"Cameron Park, CA, USA",7.552732502141741,TRUE,6,ZCTA5 95667,37283,169.08,107258,11224,4730,432,68,47,1433.9615384615386
306297,RED HAWK CASINO STATION 7&8,1 Red Hawk Pkwy,Placerville,CA,ZCTA5 95667,,2,,ChargePoint Network,38.695985,-120.907473,8/3/2023,J1772,OTHER_ENTERTAINMENT,,FALSE,24,0.00880065,RED HAWK CASINO STATION 9&10,"Cameron Park, CA, USA",7.549476072809196,TRUE,6,ZCTA5 95667,37283,169.08,107258,11224,4730,432,68,47,1491.32
306318,SANPASQUALPARK A01,27263 N Lake Wohlford Rd,Valley Center,CA,ZCTA5 92082,,1,,ChargePoint Network,33.209584,-116.96989,8/4/2023,J1772,PARKING_LOT,,FALSE,10,0.004055703,SANPASQUALPARK A02,"Escondido, CA, USA",13.988485986620592,TRUE,15,ZCTA5 92082,20860,125.728,139794,5515,3066,997,84,9,1896.3636363636363
306324,SANPASQUALPARK A03 A04,27263 N Lake Wohlford Rd,Valley Center,CA,ZCTA5 92082,,2,,ChargePoint Network,33.209629,-116.96993,8/4/2023,J1772,PARKING_LOT,,FALSE,10,0.004345574,SANPASQUALPARK A02,"Escondido, CA, USA",13.989112335587016,TRUE,15,ZCTA5 92082,20860,125.728,139794,5515,3066,997,84,9,1896.3636363636363
306325,SANPASQUALPARK A07 A08,27263 N Lake Wohlford Rd,Valley Center,CA,ZCTA5 92082,,2,,ChargePoint Network,33.209615,-116.969788,8/4/2023,J1772,PARKING_LOT,,FALSE,10,0.002289666,SANPASQUALPARK A09 A10,"Escondido, CA, USA",13.99781903799597,TRUE,15,ZCTA5 92082,20860,125.728,139794,5515,3066,997,84,9,1896.3636363636363
306367,SANPASQUALPARK A09 A10,27263 N Lake Wohlford Rd,Valley Center,CA,ZCTA5 92082,,2,,ChargePoint Network,33.209603,-116.969808,8/4/2023,J1772,PARKING_LOT,,FALSE,10,0.002289666,SANPASQUALPARK A07 A08,"Escondido, CA, USA",13.995545148405222,TRUE,15,ZCTA5 92082,20860,125.728,139794,5515,3066,997,84,9,1896.3636363636363
306368,SANPASQUALPARK A05 A06,27263 N Lake Wohlford Rd,Valley Center,CA,ZCTA5 92082,,2,,ChargePoint Network,33.209602,-116.969739,8/4/2023,J1772,PARKING_LOT,,FALSE,10,0.004782351,SANPASQUALPARK A07 A08,"Escondido, CA, USA",14.000213118604275,TRUE,15,ZCTA5 92082,20860,125.728,139794,5515,3066,997,84,9,1896.3636363636363
306414,SANPASQUALPARK A02,27263 N Lake Wohlford Rd,Valley Center,CA,ZCTA5 92082,,1,,ChargePoint Network,33.20959,-116.969933,8/5/2023,J1772,PARKING_LOT,,FALSE,10,0.004055703,SANPASQUALPARK A01,"Escondido, CA, USA",13.985981539138448,TRUE,15,ZCTA5 92082,20860,125.728,139794,5515,3066,997,84,9,1896.3636363636363
306555,Sprouts,1300 Pinole Valley Rd,Pinole,CA,ZCTA5 94564,,,6,eVgo Network,38.00011,-122.28698,8/8/2023,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,53,0.5758815428090885,PINOLE SFTY BLD CITY OF PINOLE,"El Sobrante, CA, USA",2.4987970316897594,TRUE,4,ZCTA5 94564,19024,6.829,133320,4886,3701,151,15,50,352.2962962962963
306575,HANOVER COMPANY B029 AND B031,3050 Del Hombre Lane,Walnut Creek,CA,ZCTA5 94597,,2,,ChargePoint Network,39.550017,-123.438259,8/9/2023,J1772,PARKING_LOT,,FALSE,2,0.00617721,HANOVER COMPANY B023 & B025,"Willits, CA, USA",17.150203224344637,TRUE,188,ZCTA5 94597,23661,4.053,155131,5150,2626,1620,326,150,7887
306576,HANOVER COMPANY HANDICAP B1,3050 Del Hombre Lane,Walnut Creek,CA,ZCTA5 94597,,1,,ChargePoint Network,39.550026,-123.438431,8/9/2023,J1772,PARKING_LOT,,FALSE,2,0.014781018,HANOVER COMPANY B029 AND B031,"Willits, CA, USA",17.157227755245486,TRUE,188,ZCTA5 94597,23661,4.053,155131,5150,2626,1620,326,150,7887
306577,HANOVER COMPANY B023 & B025,3050 Del Hombre Lane,Walnut Creek,CA,ZCTA5 94597,,2,,ChargePoint Network,39.550019,-123.438187,8/9/2023,J1772,PARKING_LOT,,FALSE,2,0.00617721,HANOVER COMPANY B029 AND B031,"Willits, CA, USA",17.147849447510954,TRUE,188,ZCTA5 94597,23661,4.053,155131,5150,2626,1620,326,150,7887
306847,"Modesto, CA - Joyce Avenue - Tesla Supercharger",1212 Joyce Ave,Modesto,CA,ZCTA5 95351,,,8,Tesla,37.610088,-120.976539,8/10/2023,TESLA,GAS_STATION,,FALSE,25,1.0734096940940576,Foundry Court,"Modesto, CA, USA",4.714084848790357,TRUE,17,ZCTA5 95351,48668,8.893,67757,6709,361,34,0,21,1871.8461538461538
306870,"CircleK - Perris, CA",1675 N Perris Blvd,Perris,CA,ZCTA5 92571,,,4,CIRCLE_K,33.80152,-117.22561,7/19/2023,CHADEMO J1772COMBO,CONVENIENCE_STORE,Dynamic EV Price Rates,FALSE,6,0.3919722252889096,Perris Plaza - Tesla Supercharger,"Perris, CA, USA",2.131238268950295,TRUE,144,ZCTA5 92571,59450,39.109,95365,9769,1404,94,0,10,8492.857142857143
306904,MONTEREY1 STATION1,38345 30th St E,Palmdale,CA,ZCTA5 93550,,2,,ChargePoint Network,34.579472,-118.077454,8/12/2023,J1772,PARKING_LOT,,FALSE,27,1.1815184772264231,AVUHSD PALMDALE HS #1,"Palmdale, CA, USA",2.9147172140011413,TRUE,18,ZCTA5 93550,82379,259.254,73993,12270,1166,20,0,56,2942.1071428571427
307017,YOLO COUNTY DAVUS LIBRARY,315 E 14th St,Davis,CA,ZCTA5 95616,,2,,ChargePoint Network,38.556797,-121.746613,8/15/2023,J1772,LIBRARY,,FALSE,49,0.945364301,YOLO COUNTY 600 A ST. DAVID,"Woodland, CA, USA",13.731691688419296,TRUE,4,ZCTA5 95616,51003,29.855,109859,6436,4128,1426,121,40,1020.06
307311,PORTER CREEK #1 STATION 3,4088 Porter Creek Rd,Santa Rosa,CA,ZCTA5 95404,,2,,ChargePoint Network,38.549418,-122.668929,8/17/2023,J1772,PARKING_LOT,,FALSE,25,0.1410276895631318,PORTER CREEK #1 PORTER CREEK #2,"Calistoga, CA, USA",8.417363447,TRUE,42,ZCTA5 95404,38034,75.39,138021,9111,5365,1733,656,434,1462.8461538461538
307351,MFW MFVI,2825 St Helena Hwy,St. Helena,CA,ZCTA5 94574,,2,,ChargePoint Network,38.517912,-122.490033,8/17/2023,J1772,PARKING_LOT,,FALSE,50,0.5055512087471132,Vineyard 29 - Tesla Destination,"Calistoga, CA, USA",10.326826528044524,TRUE,42,ZCTA5 94574,8317,124.3,225416,2333,393,450,246,1002,163.07843137254903
307371,COUNTY OF MARIN W. SERVICE CENT,1 6th St,Point Reyes Station,CA,ZCTA5 94956,,2,,ChargePoint Network,38.069415,-122.808306,8/17/2023,J1772,MUNI_GOV,,FALSE,5,3.221778454979387,Bear Valley Visitor Center - Tesla Destination,"Novato, CA, USA",20.85318314892307,TRUE,36,ZCTA5 94956,1684,34.709,117326,484,64,158,92,163,280.6666666666667
307822,Olema Farmhouse - Tesla Supercharger,10005 Coastal Highway 1,Olema,CA,ZCTA5 94950,,,6,Tesla,38.040229,-122.788374,8/24/2023,TESLA,PARKING_LOT,,FALSE,5,0,"Olema, CA - Tesla Destination","Novato, CA, USA",20.13184037563489,TRUE,36,ZCTA5 94950,60,4.845,0,15,0,15,0,0,10
307830,The Workz Mojave - Tesla Supercharger,16862 CA-14,Mojave,CA,ZCTA5 93501,,,12,Tesla,35.067164,-118.176193,8/24/2023,TESLA,RESTAURANT,,FALSE,10,0.1109013578159444,Mojave Thai Cuisine - Tesla Supercharger,"Lancaster, CA, USA",42.343720374112415,TRUE,78,ZCTA5 93501,5772,222.01,64224,941,21,0,0,17,524.7272727272727
307908,"Dunhill - Shoppes at Chino Hills (Chino Hills, CA)",13920 City Center Dr,Chino Hills,CA,ZCTA5 91709,,,6,eVgo Network,34.0004561,-117.7286424,8/25/2023,J1772COMBO,MUNI_GOV,,FALSE,52,0.1492105530320036,SHOPPES@CH STATION 1,"Chino Hills, CA, USA",1.2372971459459363,TRUE,0,ZCTA5 91709,78530,44.814,143655,17767,12340,2502,317,377,1481.698113207547
307950,SOUTHGATE SINGLE UNIT,9875 Wildhawk W Dr,Sacramento,CA,ZCTA5 95829,,1,,ChargePoint Network,38.468646,-121.324239,8/26/2023,J1772,PARKING_LOT,,FALSE,36,0.013383618,SOUTHGATE DOUBLE UNIT,"Vineyard, CA, USA",1.6096809566020611,TRUE,11,ZCTA5 95829,32123,20.308,126052,7072,3352,418,25,48,868.1891891891892
307951,SOUTHGATE DOUBLE UNIT,9875 Wildhawk W Dr,Sacramento,CA,ZCTA5 95829,,2,,ChargePoint Network,38.468628,-121.324087,8/26/2023,J1772,PARKING_LOT,,FALSE,36,0.013383618,SOUTHGATE SINGLE UNIT,"Vineyard, CA, USA",1.6229033418084378,TRUE,11,ZCTA5 95829,32123,20.308,126052,7072,3352,418,25,48,868.1891891891892
308001,Alfred Matthews GMC Cadillac,3807 McHenry Ave,Modesto,CA,ZCTA5 95356,,,2,EV Connect,37.693726,-120.99507,8/27/2023,CHADEMO J1772COMBO,CAR_DEALER,,FALSE,31,0.5082920280528295,Audi Modesto,"Modesto, CA, USA",6.282949762744664,TRUE,17,ZCTA5 95356,33070,22.212,122189,7592,2488,388,54,116,1033.4375
308578,WARNER SPRINGS A04,30951 CA -79,Warner Springs,CA,ZCTA5 92086,,1,,ChargePoint Network,33.272913,-116.641995,9/6/2023,J1772,SCHOOL,,FALSE,2,0.002695138,WARNER SPRINGS A05 A06,"Borrego Springs, CA, USA",24.894809017346237,TRUE,187,ZCTA5 92086,1490,221.35,86715,471,113,10,6,5,496.6666666666667
308589,CENTER OF HOPE COH UNIT C,1201 Industrial St,Redding,CA,ZCTA5 96002,,2,,ChargePoint Network,40.574037,-122.350202,9/6/2023,J1772,PARKING_LOT,,FALSE,39,0.020827595,CENTER OF HOPE COH UNIT D,"Redding, CA, USA",3.7685512352145065,TRUE,20,ZCTA5 96002,35158,30.542,93347,7920,1250,114,21,65,878.95
308657,CENTER OF HOPE COH UNIT D,1201 Industrial St,Redding,CA,ZCTA5 96002,,2,,ChargePoint Network,40.574073,-122.350444,9/7/2023,J1772,PARKING_LOT,,FALSE,39,0.020827595,CENTER OF HOPE COH UNIT C,"Redding, CA, USA",3.748079735815888,TRUE,20,ZCTA5 96002,35158,30.542,93347,7920,1250,114,21,65,878.95
308658,CENTER OF HOPE COH UNIT A,1201 Industrial St,Redding,CA,ZCTA5 96002,,2,,ChargePoint Network,40.574026,-122.349756,9/7/2023,J1772,MUSEUM,,FALSE,39,0.037218542,CENTER OF HOPE COH UNIT B,"Redding, CA, USA",3.8040329369882753,TRUE,20,ZCTA5 96002,35158,30.542,93347,7920,1250,114,21,65,878.95
308659,CENTER OF HOPE COH UNIT B,1201 Industrial St,Redding,CA,ZCTA5 96002,,2,,ChargePoint Network,40.573711,-122.349905,9/7/2023,J1772,PARKING_LOT,,FALSE,39,0.037218542,CENTER OF HOPE COH UNIT A,"Redding, CA, USA",3.805323674174828,TRUE,20,ZCTA5 96002,35158,30.542,93347,7920,1250,114,21,65,878.95
308708,TID TID HUGHSON,7018 Pine St,Hughson,CA,ZCTA5 95326,,2,,ChargePoint Network,37.597679,-120.865077,9/8/2023,J1772,PARKING_LOT,,FALSE,16,5.502310285352641,Empire Library,"Turlock, CA, USA",11.570923784895532,TRUE,17,ZCTA5 95326,10429,26.501,103781,2439,572,153,14,8,613.4705882352941
308903,Travis Corporate Building,One Travis Way,Vacaville,CA,ZCTA5 95687,,10,,Blink Network,38.3581864,-121.9696175,12/21/2017,J1772,PARKING_LOT,,FALSE,38,0.2222018982381255,STRADA UNIT 3,"Vacaville, CA, USA",1.5908576009826736,TRUE,4,ZCTA5 95687,69837,44.557,124756,14746,8402,68,46,37,1790.6923076923076
309126,Direct Relief,6100 Wallace Becknell Road,Santa Barbara,CA,ZCTA5 93117,,12,,Blink Network,34.43585385253492,-119.8371875,12/21/2018,J1772,PUBLIC,,FALSE,55,0.1014682629290774,CSG EV SB WEST STATION,"Santa Barbara, CA, USA",12.857563237485984,TRUE,14,ZCTA5 93117,53430,168.079,110540,6477,2824,1984,423,248,954.1071428571429
309139,Costco Ukiah #1297,1275 Airport Park Boulevard,Ukiah,CA,ZCTA5 95482,,2,,Blink Network,39.1272567,-123.1966411,9/29/2020,J1772,PARK,,FALSE,27,0.1450215258836571,Ken Fowler Detail Facility,"Ukiah, CA, USA",2.723048284695256,TRUE,8,ZCTA5 95482,33276,294.154,92095,6629,2312,98,44,130,1188.4285714285713
309156,Aspen Creek Apartments,2785 El Paso Way,Chico,CA,ZCTA5 95973,,2,,Blink Network,39.7667137,-121.8554034,8/27/2019,J1772,MULTI_UNIT_DWELLING,,FALSE,33,1.1386957041030368,CHICO 1 2 PUBLIC 1,"Chico, CA, USA",4.517788220234678,TRUE,10,ZCTA5 95973,39609,300.095,114444,9417,3220,564,56,122,1164.9705882352941
309427,Valencia A,28310 Livingston Avenue,Valencia,CA,ZCTA5 91355,,4,,Blink Network,34.4416694,-118.6306835,6/6/2019,J1772,PARKING_LOT,,FALSE,55,0.6871156759870952,Valencia W,"Valencia, Santa Clarita, CA, USA",5.671798577099921,TRUE,45,ZCTA5 91355,32886,13.154,138228,7676,5530,414,154,88,587.25
309430,Valencia W,28355 Witherspoon Parkway,Valencia,CA,ZCTA5 91355,,4,,Blink Network,34.4478227,-118.6313712,6/12/2019,J1772,PARKING_LOT,,FALSE,54,0.6871156759870952,Valencia A,"Valencia, Santa Clarita, CA, USA",5.5801785158238815,TRUE,45,ZCTA5 91355,32886,13.154,138228,7676,5530,414,154,88,597.9272727272727
309536,City of Winters,318 First St,Winters,CA,ZCTA5 95694,,2,1,Blink Network,38.521447,-121.970478,7/11/2023,CHADEMO J1772 J1772COMBO,MUNI_GOV,,FALSE,1,0.2146858853121697,Winters Community Center,"Winters, CA, USA",0.3856546383304499,TRUE,173,ZCTA5 95694,9629,132.676,142128,2098,883,193,115,0,4814.5
309602,The Vela Apartments,351 E Valpico Road,Tracy,CA,ZCTA5 95376,,12,,Blink Network,37.7116142,-121.418698,4/10/2023,J1772,MULTI_UNIT_DWELLING,,FALSE,33,1.1252377086605545,SHAMROCK PH I EV STATION 1,"Tracy, CA, USA",3.169944260678152,TRUE,17,ZCTA5 95376,53781,7.617,116625,9899,6009,120,8,21,1581.7941176470588
309752,City of Santa Cruz - Felton Library,6121 Gushee Street,Felton,CA,ZCTA5 95018,,2,,Blink Network,37.049935,-122.074741,8/7/2023,J1772,LIBRARY,,FALSE,39,1.2784322825277323,Fern River Resort,"Santa Cruz, CA, USA",9.289891912904508,TRUE,33,ZCTA5 95018,8003,17.445,138993,2118,1386,424,14,54,200.075
309882,JBT Madera,2300 Industrial Avenue,Madera,CA,ZCTA5 93637,,4,,Blink Network,36.9486053,-120.0864234,11/18/2022,J1772,PUBLIC,,FALSE,17,1.021088678974098,Save Mart,"Madera, CA, USA",2.420207566598099,TRUE,143,ZCTA5 93637,40202,280.414,95508,6393,541,142,88,62,2233.4444444444443
310162,Revel Senior Housing,2075 Iron Point Road,Folsom,CA,ZCTA5 95630,,4,,Blink Network,38.6460005,-121.1386519,6/4/2021,J1772,PARKING_LOT,,FALSE,51,0.3776052099351424,Folsom MOB 1,"El Dorado Hills, CA, USA",6.700510800224249,TRUE,6,ZCTA5 95630,74787,26.192,159916,19579,14592,1565,94,41,1438.2115384615386
310337,La Quinta Inn & Suites Yucaipa,12952 14th Street,Yucaipa,CA,ZCTA5 92399,,3,,Blink Network,34.01898534048154,-117.0957479,7/28/2023,J1772,HOTEL,,FALSE,9,2.413792921169745,[325547] SCSB Yucaipa,"Redlands, CA, USA",8.972612617434343,TRUE,41,ZCTA5 92399,55794,53.647,107260,14009,4532,394,28,50,5579.4
310411,City of Fairfield,420 Gregory Lane,Fairfield,CA,ZCTA5 94533,,3,,Blink Network,38.2467234,-122.0554237,8/26/2021,J1772,MUNI_GOV,,FALSE,52,0.6133868412306804,STA - Fairfield - Allan Witt Community Park,"Fairfield, CA, USA",1.2340884177049851,TRUE,4,ZCTA5 94533,77380,22.526,106593,13597,4881,181,29,46,1460
310577,"LODI, CA EV LIBRARY 1",201 W Locust St,Lodi,CA,ZCTA5 95240,,2,,ChargePoint Network,38.137257,-121.27585,9/14/2023,J1772,LIBRARY,,FALSE,29,0.038706062,Lodi Public Library,"Lodi, CA, USA",1.5027725175695177,TRUE,17,ZCTA5 95240,49102,68.187,89853,8070,1877,136,41,78,1636.7333333333333
310614,HIE OAKDALE HIE OAKDALE 1,828 E F St,Oakdale,CA,ZCTA5 95361,,2,,ChargePoint Network,37.768999,-120.842286,9/14/2023,J1772,PARKING_LOT,,FALSE,7,0.6041106543810367,DC CORRIDOR OAKDALE C L2,"Riverbank, CA, USA",9.00536019,TRUE,84,ZCTA5 95361,35019,217.412,113895,8643,3065,426,159,131,4377.375
310667,Northstar - Castle Peak,150 Northstar Dr,Truckee,CA,ZCTA5 96161,,,4,EVRANGE,39.28712,-120.107261,12/4/2022,CHADEMO J1772COMBO,PUBLIC,,FALSE,23,1.2056437388556622,Northstar Community Services District,"South Lake Tahoe, CA, USA",40.34085285614525,TRUE,27,ZCTA5 96161,19651,262.642,176966,5683,2972,1280,273,368,818.7916666666666
310673,City of Calexico,485 E 5th St,Calexico,CA,ZCTA5 92231,,,8,EVRANGE,32.669933,-115.492372,10/13/2023,J1772COMBO,PUBLIC,,FALSE,1,2.947326199694256,Calexico,"El Centro, CA, USA",15.224057207553669,TRUE,71,ZCTA5 92231,39542,68.552,71343,4768,240,43,0,84,19771
310681,La Quinta Inn Paso Robles,2615 Buena Vista Dr,Paso Robles,CA,ZCTA5 93446,,2,,EVRANGE,35.6450651,-120.670972,8/17/2023,J1772,PUBLIC,,FALSE,42,0.1866440201693138,Allegretto Vineyard Resort - Tesla Destination,"Paso Robles, CA, USA",0.958183189,TRUE,35,ZCTA5 93446,45979,428.338,120500,11987,6902,816,146,284,1069.2790697674418
310769,601 US-395 (US-GGD-DJN-1A),601 US-395,Olancha,CA,ZCTA5 93549,,,1,RIVIAN_ADVENTURE,36.2741917,-118.0030252,9/15/2023,J1772COMBO,PUBLIC,,FALSE,2,0.030387453,601 US-395 (US-GGD-DJN-1C),"Lone Pine, CA, USA",37.28664744072303,TRUE,189,ZCTA5 93549,235,494.486,75102,80,0,0,0,0,78.33333333333333
310770,601 US-395 (US-GGD-DJN-1B),601 US-395,Olancha,CA,ZCTA5 93549,,,1,RIVIAN_ADVENTURE,36.2739306,-118.0028519,9/15/2023,J1772COMBO,PUBLIC,,FALSE,2,0.002588801,601 US-395 (US-GGD-DJN-1C),"Lone Pine, CA, USA",37.31760820950549,TRUE,189,ZCTA5 93549,235,494.486,75102,80,0,0,0,0,78.33333333333333
310771,601 US-395 (US-GGD-DJN-1C),601 US-395,Olancha,CA,ZCTA5 93549,,,1,RIVIAN_ADVENTURE,36.2739528,-118.0028606,9/15/2023,J1772COMBO,PUBLIC,,FALSE,2,0.002588801,601 US-395 (US-GGD-DJN-1B),"Lone Pine, CA, USA",37.31505329354604,TRUE,189,ZCTA5 93549,235,494.486,75102,80,0,0,0,0,78.33333333333333
310779,Eastlake Village Center East,2305 Otay Lakes Road Country City,Chula Vista,CA,ZCTA5 91915,,,4,eVgo Network,32.64889,-116.96529,9/15/2023,CHADEMO J1772COMBO,MUNI_GOV,,FALSE,54,0.2213807336093939,TARGET T1815 STATION 2,"Chula Vista, CA, USA",13.277910403542217,TRUE,85,ZCTA5 91915,33218,7.729,142351,7147,6144,400,20,41,603.9636363636364
310802,VALLEYSTRONGCU DINUBA,1245 W El Monte Way,Dinuba,CA,ZCTA5 93618,,2,,ChargePoint Network,36.546494,-119.40915,9/16/2023,J1772,PARKING_LOT,,FALSE,6,2.220534143209434,Family Tree Farms,"Sultana, CA, USA",6.143987866269894,TRUE,52,ZCTA5 93618,30709,66.902,78181,4836,277,64,15,0,4387
310902,COACHELLA EV 1 LIBRARY,1500 6th St,Coachella,CA,ZCTA5 92236,,,1,ChargePoint Network,33.678489,-116.176113,9/19/2023,CHADEMO J1772COMBO,LIBRARY,,FALSE,20,0.095130997,COACHELLA CITY HALL,"Coachella, CA, USA",0.2875522768072519,TRUE,73,ZCTA5 92236,42220,61.851,67684,9512,464,0,0,15,2010.4761904761904
310916,THEGATEHOUSEBNV FRONT,3503 Rancho Tepusquet Rd,Santa Maria,CA,ZCTA5 93454,,2,,ChargePoint Network,34.894514,-120.29934,9/19/2023,J1772,PARKING_LOT,,FALSE,2,0.003654885,THEGATEHOUSEBNV BACK,"Santa Maria, CA, USA",13.762341489201896,TRUE,25,ZCTA5 93454,40994,418.285,96160,6186,1740,155,8,23,13664.666666666666
310917,THEGATEHOUSEBNV BACK,3503 Rancho Tepusquet Rd,Santa Maria,CA,ZCTA5 93454,,2,,ChargePoint Network,34.894516,-120.29938,9/19/2023,J1772,PARKING_LOT,,FALSE,2,0.003654885,THEGATEHOUSEBNV FRONT,"Santa Maria, CA, USA",13.75919216685834,TRUE,25,ZCTA5 93454,40994,418.285,96160,6186,1740,155,8,23,13664.666666666666
311046,PS2 PS2 -1,222 Normal Ave,Chico,CA,ZCTA5 95928,,2,,ChargePoint Network,39.727759,-121.843108,9/20/2023,J1772,PARKING_LOT,,FALSE,33,0.2047888014136178,Chico Parking Garage - Tesla Destination,"Chico, CA, USA",0.4882532958266751,TRUE,10,ZCTA5 95928,38378,145.391,99374,6893,2135,312,177,3,1128.764705882353
311233,Vacaville Commons Shopping Center - Tesla Supercharger,2098  Harbison Dr,Vacaville,CA,ZCTA5 95687,,,12,Tesla,38.362255,-121.963247,9/21/2023,TESLA,SHOPPING_CENTER,,FALSE,38,0.4928899627712278,Stars Recreation Center,"Vacaville, CA, USA",2.2274806751714262,TRUE,4,ZCTA5 95687,69837,44.557,124756,14746,8402,68,46,37,1790.6923076923076
